major_code,major_name,mid_name,job_code,job_name,unit_code,unit_name,level,unit_desc,recommended_hours,knowledge_count,skills_count,attitudes_count,knowledge_list,skills_list,attitudes_list,performance_criteria
01,사업관리,사업관리,010101,프로젝트관리(PM),010101_L1,프로젝트관리(PM) 기초 입문 및 업무 환경 지원,1,"프로젝트관리(PM)의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,프로젝트관리(PM) 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,프로젝트관리(PM) 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
02,경영·회계·사무,기획사무,020101,경영기획,020101_L1,경영기획 기초 입문 및 업무 환경 지원,1,"경영기획의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,경영기획 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,경영기획 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
02,경영·회계·사무,기획사무,020101,경영기획,020101_L2,경영기획 초급 실무 및 정형 과업 수행,2,경영기획 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,경영기획 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
02,경영·회계·사무,기획사무,020101,경영기획,020101_L3,경영기획 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,경영기획 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
02,경영·회계·사무,기획사무,020101,경영기획,020101_L4,경영기획 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,경영기획 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
02,경영·회계·사무,기획사무,020101,경영기획,020101_L5,경영기획 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,경영기획 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
02,경영·회계·사무,기획사무,020102,경영평가,020102_L1,경영평가 기초 입문 및 업무 환경 지원,1,"경영평가의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,경영평가 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,경영평가 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
02,경영·회계·사무,기획사무,020102,경영평가,020102_L2,경영평가 초급 실무 및 정형 과업 수행,2,경영평가 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,경영평가 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
02,경영·회계·사무,기획사무,020102,경영평가,020102_L3,경영평가 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,경영평가 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
02,경영·회계·사무,기획사무,020102,경영평가,020102_L4,경영평가 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,경영평가 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
02,경영·회계·사무,기획사무,020102,경영평가,020102_L5,경영평가 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,경영평가 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
02,경영·회계·사무,기획사무,020103,홍보·PR,020103_L1,홍보·PR 기초 입문 및 업무 환경 지원,1,"홍보·PR의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,홍보·PR 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,홍보·PR 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
02,경영·회계·사무,기획사무,020103,홍보·PR,020103_L2,홍보·PR 초급 실무 및 정형 과업 수행,2,홍보·PR 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,홍보·PR 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
02,경영·회계·사무,기획사무,020103,홍보·PR,020103_L3,홍보·PR 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,홍보·PR 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
02,경영·회계·사무,기획사무,020103,홍보·PR,020103_L4,홍보·PR 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,홍보·PR 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
02,경영·회계·사무,기획사무,020103,홍보·PR,020103_L5,홍보·PR 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,홍보·PR 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
02,경영·회계·사무,기획사무,020104,광고기획,020104_L1,광고기획 기초 입문 및 업무 환경 지원,1,"광고기획의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,광고기획 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,광고기획 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
02,경영·회계·사무,기획사무,020104,광고기획,020104_L2,광고기획 초급 실무 및 정형 과업 수행,2,광고기획 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,광고기획 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
02,경영·회계·사무,기획사무,020104,광고기획,020104_L3,광고기획 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,광고기획 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
02,경영·회계·사무,기획사무,020104,광고기획,020104_L4,광고기획 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,광고기획 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
02,경영·회계·사무,기획사무,020104,광고기획,020104_L5,광고기획 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,광고기획 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
02,경영·회계·사무,기획사무,020105,마케팅전략,020105_L1,마케팅전략 기초 입문 및 업무 환경 지원,1,"마케팅전략의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,마케팅전략 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,마케팅전략 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
